CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
15251.0,8,111,10484.99,4,4,4,Champion
15252.0,35,44,740.78,3,3,3,Loyal Customer
15253.0,15,53,918.1999999999999,4,3,3,Loyal Customer
15254.0,126,18,300.36,2,2,1,At Risk
15255.0,66,47,890.85,2,3,3,Loyal Customer
15256.0,148,6,98.45,1,1,1,At Risk
15257.0,282,7,317.15,1,1,2,At Risk
15258.0,168,34,623.16,1,2,2,At Risk
15260.0,99,77,1810.77,2,3,4,Loyal Customer
15261.0,134,19,254.82,2,2,1,At Risk
15262.0,323,10,178.95000000000002,1,1,1,At Risk
15263.0,106,12,156.51,2,1,1,At Risk
15264.0,63,23,393.74,2,2,2,At Risk
15265.0,150,82,1506.1200000000001,1,3,3,Loyal Customer
15266.0,337,6,119.3,1,1,1,At Risk
15267.0,21,11,1717.36,3,1,4,Regular Customer
15269.0,23,2,408.8,3,1,2,Regular Customer
15270.0,15,41,2379.49,4,2,4,Regular Customer
15271.0,6,274,2507.07,4,4,4,Champion
15272.0,56,63,721.94,2,3,3,Loyal Customer
15274.0,3,47,716.57,4,3,3,Loyal Customer
15275.0,37,41,615.14,3,2,2,Regular Customer
15276.0,65,52,135.31,2,3,1,Loyal Customer
15277.0,46,12,255.89999999999998,3,1,1,Regular Customer
15279.0,354,19,290.51,1,2,1,At Risk
15280.0,171,16,113.12,1,1,1,At Risk
15281.0,58,139,2332.15,2,4,4,Loyal Customer
15286.0,49,3,240.55,3,1,1,Regular Customer
15287.0,21,20,486.69,3,2,2,Regular Customer
15288.0,42,88,2306.52,3,3,4,Loyal Customer
15289.0,28,58,939.78,3,3,3,Loyal Customer
15290.0,4,204,7943.22,4,4,4,Champion
15291.0,25,103,4668.3,3,4,4,Loyal Customer
15292.0,200,25,180.94,1,2,1,At Risk
15296.0,50,194,3672.86,3,4,4,Loyal Customer
15297.0,9,39,641.94,4,2,2,Regular Customer
15298.0,1,192,4799.9,4,4,4,Champion
15299.0,66,7,4507.01,2,1,4,At Risk
15300.0,63,28,496.44,2,2,2,At Risk
15301.0,50,243,5070.35,3,4,4,Loyal Customer
15303.0,289,31,574.02,1,2,2,At Risk
15304.0,60,23,694.4000000000001,2,2,3,At Risk
15306.0,63,58,1174.35,2,3,3,Loyal Customer
15307.0,95,12,205.3,2,1,1,At Risk
15308.0,273,19,310.47,1,2,2,At Risk
15311.0,0,2379,60767.9,4,4,4,Champion
15312.0,74,47,924.85,2,3,3,Loyal Customer
15313.0,109,1,52.0,2,1,1,At Risk
15314.0,198,24,327.97,1,2,2,At Risk
15315.0,63,37,570.5,2,2,2,At Risk
15316.0,326,1,165.0,1,1,1,At Risk
15318.0,3,33,312.62,4,2,2,Regular Customer
15319.0,283,16,204.5,1,1,1,At Risk
15320.0,43,36,267.13,3,2,1,Regular Customer
15321.0,70,95,2748.31,2,3,4,Loyal Customer
15322.0,85,42,679.68,2,3,3,Loyal Customer
15325.0,103,49,162.29,2,3,1,Loyal Customer
15326.0,333,29,311.71,1,2,2,At Risk
15327.0,52,10,208.75,2,1,1,At Risk
15329.0,38,57,1049.7,3,3,3,Loyal Customer
15330.0,31,13,714.96,3,1,3,Regular Customer
15332.0,365,35,1661.06,1,2,3,At Risk
15333.0,207,16,1028.56,1,1,3,At Risk
15334.0,156,99,351.67,1,3,2,Loyal Customer
15335.0,53,36,173.97,2,2,1,At Risk
15339.0,65,86,574.07,2,3,2,Loyal Customer
15341.0,80,17,2020.52,2,1,4,At Risk
15342.0,129,24,406.09,2,2,2,At Risk
15343.0,86,21,364.5,2,2,2,At Risk
15344.0,0,26,563.94,4,2,2,Regular Customer
15345.0,45,20,393.54,3,2,2,Regular Customer
15346.0,332,17,252.42000000000002,1,1,1,At Risk
15347.0,365,5,201.60000000000002,1,1,1,At Risk
15348.0,71,9,158.04,2,1,1,At Risk
15349.0,157,72,473.81,1,3,2,Loyal Customer
15350.0,372,5,115.65,1,1,1,At Risk
15351.0,11,225,1960.1100000000001,4,4,4,Champion
15353.0,254,63,777.02,1,3,3,Loyal Customer
15355.0,28,14,277.05,3,1,1,Regular Customer
15356.0,30,519,2766.5,3,4,4,Loyal Customer
15358.0,4,551,8347.2,4,4,4,Champion
15360.0,39,13,427.93,3,1,2,Regular Customer
15361.0,361,7,418.92,1,1,2,At Risk
15363.0,372,16,326.0,1,1,2,At Risk
15364.0,95,29,913.19,2,2,3,At Risk
15365.0,25,114,2314.32,3,4,4,Loyal Customer
15366.0,74,44,602.51,2,3,2,Loyal Customer
15367.0,56,95,1877.59,2,3,4,Loyal Customer
15368.0,20,4,446.94000000000005,3,1,2,Regular Customer
15370.0,40,94,2386.05,3,3,4,Loyal Customer
15372.0,136,27,2007.3999999999999,2,2,4,At Risk
15373.0,7,132,2415.91,4,4,4,Champion
15374.0,128,3,168.0,2,1,1,At Risk
15376.0,39,117,1233.3600000000001,3,4,3,Loyal Customer
15379.0,168,194,3703.29,1,4,4,Loyal Customer
15380.0,8,36,1690.2600000000002,4,2,4,Regular Customer
15381.0,213,8,596.85,1,1,2,At Risk
15382.0,14,302,5955.71,4,4,4,Champion
15384.0,169,41,642.41,1,2,2,At Risk
15385.0,39,12,316.88,3,1,2,Regular Customer
15386.0,185,31,394.14,1,2,2,At Risk
15388.0,269,10,140.54,1,1,1,At Risk
15389.0,171,1,500.0,1,1,2,At Risk
15392.0,4,84,1535.53,4,3,3,Loyal Customer
15393.0,15,12,231.86,4,1,1,Regular Customer
15394.0,9,85,2183.54,4,3,4,Loyal Customer
15395.0,325,7,107.45,1,1,1,At Risk
15396.0,112,14,288.18,2,1,1,At Risk
15397.0,289,6,94.0,1,1,1,At Risk
15398.0,15,73,1345.53,4,3,3,Loyal Customer
15399.0,0,50,815.77,4,3,3,Loyal Customer
15400.0,91,12,716.2,2,1,3,At Risk
15402.0,148,42,626.77,1,3,2,Loyal Customer
15405.0,188,8,349.1,1,1,2,At Risk
15406.0,30,53,510.71000000000004,3,3,2,Loyal Customer
15407.0,33,153,1056.44,3,4,3,Loyal Customer
15408.0,263,34,267.18,1,2,1,At Risk
15410.0,83,122,3450.84,2,4,4,Loyal Customer
15411.0,25,99,1358.88,3,3,3,Loyal Customer
15412.0,170,10,190.53,1,1,1,At Risk
15414.0,9,39,774.9000000000001,4,2,3,Regular Customer
15415.0,312,48,572.8100000000001,1,3,2,Loyal Customer
15416.0,64,192,3984.32,2,4,4,Loyal Customer
15417.0,84,28,508.8,2,2,2,At Risk
15419.0,24,8,135.86,3,1,1,Regular Customer
15421.0,58,53,950.36,2,3,3,Loyal Customer
15422.0,322,6,97.7,1,1,1,At Risk
15423.0,37,2,43.5,3,1,1,Regular Customer
15424.0,253,17,383.34,1,2,2,At Risk
15426.0,18,292,1447.39,3,4,3,Loyal Customer
15427.0,32,306,1483.14,3,4,3,Loyal Customer
15428.0,14,6,93.78,4,1,1,Regular Customer
15429.0,26,82,397.35,3,3,2,Loyal Customer
15432.0,22,10,171.19,3,1,1,Regular Customer
15433.0,213,41,533.3,1,2,2,At Risk
15434.0,7,55,1041.48,4,3,3,Loyal Customer
15435.0,21,29,149.29,3,2,1,Regular Customer
15436.0,11,329,1122.53,4,4,3,Champion
15437.0,261,45,200.16,1,3,1,Loyal Customer
15438.0,130,25,156.57999999999998,2,2,1,At Risk
15440.0,54,62,383.68,2,3,2,Loyal Customer
15442.0,248,2,594.0,1,1,2,At Risk
15443.0,1,382,3236.91,4,4,4,Champion
15444.0,8,219,1418.26,4,4,3,Champion
15445.0,263,5,113.5,1,1,1,At Risk
15447.0,330,9,155.17,1,1,1,At Risk
15448.0,312,28,494.64,1,2,2,At Risk
15449.0,25,60,974.52,3,3,3,Loyal Customer
15450.0,29,30,429.84,3,2,2,Regular Customer
15452.0,29,58,538.73,3,3,2,Loyal Customer
15453.0,1,286,1388.37,4,4,3,Champion
15454.0,361,25,179.1,1,2,1,At Risk
15456.0,282,60,447.22,1,3,2,Loyal Customer
15457.0,261,58,237.07,1,3,1,Loyal Customer
15458.0,24,7,161.64,3,1,1,Regular Customer
15460.0,353,58,216.76,1,3,1,Loyal Customer
15462.0,93,11,234.6,2,1,1,At Risk
15463.0,28,7,126.14,3,1,1,Regular Customer
15464.0,337,157,1048.85,1,4,3,Loyal Customer
15465.0,19,97,7354.62,3,3,4,Loyal Customer
15466.0,84,57,334.53,2,3,2,Loyal Customer
15467.0,8,52,524.88,4,3,2,Loyal Customer
15468.0,50,24,467.51,3,2,2,Regular Customer
15469.0,49,24,538.55,3,2,2,Regular Customer
15471.0,1,77,469.48,4,3,2,Loyal Customer
15472.0,112,76,371.56,2,3,2,Loyal Customer
15473.0,13,11,1771.2,4,1,4,Regular Customer
15475.0,76,29,454.10999999999996,2,2,2,At Risk
15478.0,39,46,1441.42,3,3,3,Loyal Customer
15480.0,115,45,905.5,2,3,3,Loyal Customer
15482.0,15,98,11054.96,4,3,4,Loyal Customer
15483.0,160,88,233.81,1,3,1,Loyal Customer
15484.0,0,188,3594.31,4,4,4,Champion
15485.0,29,86,2575.0,3,3,4,Loyal Customer
15488.0,92,2,91.32000000000001,2,1,1,At Risk
15489.0,22,50,1134.28,3,3,3,Loyal Customer
15491.0,94,154,3100.09,2,4,4,Loyal Customer
15492.0,27,35,659.4599999999999,3,2,2,Regular Customer
15493.0,32,297,2001.8,3,4,4,Loyal Customer
15494.0,20,125,1299.23,3,4,3,Loyal Customer
15497.0,17,15,1262.2,4,1,3,Regular Customer
15498.0,2,512,13316.4,4,4,4,Champion
15500.0,7,68,1131.56,4,3,3,Loyal Customer
15502.0,15,213,10384.93,4,4,4,Champion
15503.0,362,70,147.09,1,3,1,Loyal Customer
15504.0,80,13,52.83,2,1,1,At Risk
15505.0,52,97,3610.96,2,3,4,Loyal Customer
15506.0,22,164,979.26,3,4,3,Loyal Customer
15507.0,171,46,492.36,1,3,2,Loyal Customer
15508.0,188,92,1000.27,1,3,3,Loyal Customer
15510.0,330,1,250.0,1,1,1,At Risk
15511.0,11,160,909.23,4,4,3,Champion
15512.0,155,7,121.0,1,1,1,At Risk
15513.0,32,308,14758.220000000001,3,4,4,Loyal Customer
15514.0,11,178,4139.46,4,4,4,Champion
15516.0,44,15,62.43,3,1,1,Regular Customer
15517.0,232,27,267.03,1,2,1,At Risk
15518.0,63,214,1942.45,2,4,4,Loyal Customer
15520.0,1,18,343.5,4,2,2,Regular Customer
15521.0,39,185,3000.2,3,4,4,Loyal Customer
15522.0,32,57,398.84,3,3,2,Loyal Customer
15523.0,83,10,412.01000000000005,2,1,2,At Risk
15524.0,24,1,440.0,3,1,2,Regular Customer
15525.0,1,178,825.92,4,4,3,Champion
15526.0,32,4,148.44,3,1,1,Regular Customer
15527.0,18,163,2429.78,3,4,4,Loyal Customer
15528.0,253,26,229.33,1,2,1,At Risk
15529.0,22,672,3995.23,3,4,4,Loyal Customer
15530.0,21,108,1502.35,3,4,3,Loyal Customer
15531.0,7,228,2007.44,4,4,4,Champion
15532.0,24,256,1580.93,3,4,3,Loyal Customer
15533.0,18,83,807.57,3,3,3,Loyal Customer
15535.0,172,75,536.4,1,3,2,Loyal Customer
15537.0,162,24,110.92,1,2,1,At Risk
15539.0,6,41,538.46,4,2,2,Regular Customer
15540.0,10,15,213.3,4,1,1,Regular Customer
15541.0,113,29,85.13000000000001,2,2,1,At Risk
15543.0,287,28,127.86,1,2,1,At Risk
15544.0,8,259,3546.71,4,4,4,Champion
15545.0,53,81,292.71999999999997,2,3,1,Loyal Customer
15547.0,6,702,4954.84,4,4,4,Champion
15549.0,76,115,1693.26,2,4,4,Loyal Customer
15550.0,3,61,575.63,4,3,2,Loyal Customer
15551.0,36,29,436.06,3,2,2,Regular Customer
15552.0,216,17,90.12,1,2,1,At Risk
15553.0,59,56,437.23,2,3,2,Loyal Customer
15554.0,277,14,217.2,1,1,1,At Risk
15555.0,11,899,4805.17,4,4,4,Champion
15556.0,23,31,279.77,3,2,1,Regular Customer
15557.0,28,20,473.65000000000003,3,2,2,Regular Customer
15561.0,11,27,800.59,4,2,3,Regular Customer
15562.0,351,1,134.55,1,1,1,At Risk
15563.0,21,113,1400.44,3,4,3,Loyal Customer
15565.0,49,8,173.16,3,1,1,Regular Customer
15567.0,18,7,186.01,3,1,1,Regular Customer
15568.0,2,53,758.29,4,3,3,Loyal Customer
15569.0,103,31,1375.71,2,2,3,At Risk
15570.0,6,323,4165.52,4,4,4,Champion
15571.0,11,57,650.4300000000001,4,3,2,Loyal Customer
15572.0,4,215,2552.86,4,4,4,Champion
15573.0,31,104,607.45,3,4,2,Loyal Customer
15574.0,177,168,702.25,1,4,3,Loyal Customer
15576.0,37,45,940.6700000000001,3,3,3,Loyal Customer
15577.0,150,39,258.88,1,2,1,At Risk
15578.0,161,13,127.1,1,1,1,At Risk
15579.0,68,51,348.6,2,3,2,Loyal Customer
15581.0,120,150,3679.9700000000003,2,4,4,Loyal Customer
15582.0,24,44,682.9100000000001,3,3,3,Loyal Customer
15584.0,23,123,725.11,3,4,3,Loyal Customer
15585.0,176,31,455.3,1,2,2,At Risk
15587.0,49,9,913.6800000000001,3,1,3,Regular Customer
15589.0,255,29,478.53000000000003,1,2,2,At Risk
15592.0,46,24,388.58,3,2,2,Regular Customer
15593.0,70,5,199.8,2,1,1,At Risk
15594.0,15,103,1771.78,4,4,4,Champion
15596.0,100,77,1406.59,2,3,3,Loyal Customer
15597.0,34,22,324.57,3,2,2,Regular Customer
15598.0,52,14,240.68,2,1,1,At Risk
15599.0,26,52,761.74,3,3,3,Loyal Customer
15601.0,10,410,6776.56,4,4,4,Champion
15602.0,7,47,1297.8700000000001,4,3,3,Loyal Customer
15603.0,78,2,48.480000000000004,2,1,1,At Risk
15604.0,51,17,216.39,2,2,1,At Risk
15605.0,35,67,1198.23,3,3,3,Loyal Customer
15606.0,60,77,2920.16,2,3,4,Loyal Customer
15607.0,336,13,104.76,1,1,1,At Risk
15608.0,27,60,1093.68,3,3,3,Loyal Customer
15609.0,183,16,298.48,1,1,1,At Risk
15610.0,51,6,112.46000000000001,2,1,1,At Risk
15611.0,9,43,1591.45,4,3,3,Loyal Customer
15612.0,35,6,195.15,3,1,1,Regular Customer
15615.0,9,423,10399.74,4,4,4,Champion
15618.0,32,45,776.851,3,3,3,Loyal Customer
15619.0,10,3,336.40000000000003,4,1,2,Regular Customer
15620.0,56,100,1553.18,2,4,3,Loyal Customer
15621.0,3,16,1293.03,4,1,3,Regular Customer
15622.0,42,185,3709.56,3,4,4,Loyal Customer
15623.0,140,19,301.03,2,2,1,At Risk
15624.0,116,34,588.13,2,2,2,At Risk
15625.0,103,64,1534.26,2,3,3,Loyal Customer
15626.0,74,49,675.8,2,3,3,Loyal Customer
15628.0,4,155,2870.2400000000002,4,4,4,Champion
15630.0,44,60,1186.35,3,3,3,Loyal Customer
15632.0,15,167,3285.31,4,4,4,Champion
15634.0,16,15,243.55,4,1,1,Regular Customer
15636.0,89,25,724.76,2,2,3,At Risk
15637.0,52,15,223.36,2,1,1,At Risk
15639.0,133,25,425.32,2,2,2,At Risk
15640.0,3,484,12515.66,4,4,4,Champion
15641.0,104,119,1887.2,2,4,4,Loyal Customer
15643.0,191,33,664.0,1,2,2,At Risk
15644.0,165,238,813.0,1,4,3,Loyal Customer
15645.0,18,52,612.01,3,3,2,Loyal Customer
15646.0,157,35,447.64000000000004,1,2,2,At Risk
15648.0,203,25,657.35,1,2,2,At Risk
15649.0,335,2,816.0,1,1,3,At Risk
15651.0,36,32,646.3,3,2,2,Regular Customer
15652.0,90,21,337.74,2,2,2,At Risk
15653.0,92,6,877.4399999999999,2,1,3,At Risk
15654.0,8,21,922.53,4,2,3,Regular Customer
15655.0,242,34,560.67,1,2,2,At Risk
15656.0,44,47,748.5,3,3,3,Loyal Customer
15657.0,22,1,30.0,3,1,1,Regular Customer
15658.0,189,48,1024.1000000000001,1,3,3,Loyal Customer
15659.0,43,11,306.45,3,1,1,Regular Customer
15660.0,24,90,1600.86,3,3,3,Loyal Customer
15661.0,316,5,309.8,1,1,2,At Risk
15663.0,105,9,138.14,2,1,1,At Risk
15664.0,50,17,386.43,3,2,2,Regular Customer
15665.0,167,116,2242.01,1,4,4,Loyal Customer
15667.0,39,13,301.32,3,1,1,Regular Customer
15668.0,217,1,76.32000000000001,1,1,1,At Risk
15669.0,39,33,684.34,3,2,3,Regular Customer
15670.0,296,12,173.05,1,1,1,At Risk
15671.0,18,78,2657.13,3,3,4,Loyal Customer
15673.0,87,155,2881.02,2,4,4,Loyal Customer
15674.0,72,114,2446.6,2,4,4,Loyal Customer
15675.0,80,21,323.69,2,2,2,At Risk
15676.0,18,202,3435.76,3,4,4,Loyal Customer
15677.0,48,33,657.23,3,2,2,Regular Customer
15678.0,52,12,352.7,2,1,2,At Risk
15679.0,23,110,781.28,3,4,3,Loyal Customer
15680.0,8,78,1333.68,4,3,3,Loyal Customer
15681.0,24,53,1426.16,3,3,3,Loyal Customer
15683.0,116,10,193.75,2,1,1,At Risk
15687.0,8,166,2993.1,4,4,4,Champion
15689.0,119,9,254.1,2,1,1,At Risk
15690.0,3,19,239.76,4,2,1,Regular Customer
15691.0,251,2,136.8,1,1,1,At Risk
15692.0,27,12,191.04,3,1,1,Regular Customer
15694.0,0,78,6479.4,4,3,4,Loyal Customer
15695.0,266,22,409.98,1,2,2,At Risk
15696.0,32,171,2736.46,3,4,4,Loyal Customer
15699.0,17,18,309.65,4,2,2,Regular Customer
15700.0,171,86,696.68,1,3,3,Loyal Customer
15701.0,1,237,1542.14,4,4,3,Champion
15703.0,264,5,211.5,1,1,1,At Risk
15704.0,139,117,2293.62,2,4,4,Loyal Customer
15705.0,200,6,143.1,1,1,1,At Risk
15706.0,63,55,1060.56,2,3,3,Loyal Customer
15707.0,34,214,945.58,3,4,3,Loyal Customer
15708.0,40,288,3364.2400000000002,3,4,4,Loyal Customer
15709.0,283,6,133.25,1,1,1,At Risk
15712.0,8,53,1072.3600000000001,4,3,3,Loyal Customer
15713.0,142,19,356.7,1,2,2,At Risk
15714.0,11,35,330.88,4,2,2,Regular Customer
15716.0,145,118,1118.81,1,4,3,Loyal Customer
15717.0,233,7,150.3,1,1,1,At Risk
15719.0,32,937,5045.61,3,4,4,Loyal Customer
15720.0,23,128,598.73,3,4,2,Loyal Customer
15721.0,11,91,507.08,4,3,2,Loyal Customer
15722.0,35,69,2222.56,3,3,4,Loyal Customer
15723.0,364,41,203.1,1,3,1,Loyal Customer
15724.0,200,11,218.25,1,1,1,At Risk
15725.0,14,32,415.25,4,2,2,Regular Customer
15727.0,16,302,5178.96,4,4,4,Champion
15729.0,212,5,85.0,1,1,1,At Risk
15730.0,65,70,1120.88,2,3,3,Loyal Customer
15732.0,211,14,294.12,1,1,1,At Risk
15733.0,282,10,162.3,1,1,1,At Risk
15734.0,114,26,1339.45,2,2,3,At Risk
15737.0,14,72,1205.1200000000001,4,3,3,Loyal Customer
15738.0,18,173,4812.42,3,4,4,Loyal Customer
15739.0,65,8,449.12,2,1,2,At Risk
15740.0,48,9,154.88,3,1,1,Regular Customer
15743.0,15,88,784.46,4,3,3,Loyal Customer
15744.0,77,3,34.8,2,1,1,At Risk
15745.0,18,62,1094.59,3,3,3,Loyal Customer
15746.0,133,28,196.88,2,2,1,At Risk
15747.0,12,93,974.04,4,3,3,Loyal Customer
15748.0,39,21,149.31,3,2,1,Regular Customer
15749.0,234,10,44534.3,1,1,4,At Risk
15750.0,2,293,2465.48,4,4,4,Champion
15752.0,39,411,2637.38,3,4,4,Loyal Customer
15753.0,304,1,79.2,1,1,1,At Risk
15754.0,50,28,458.57,3,2,2,Regular Customer
15755.0,9,141,2364.25,4,4,4,Champion
15756.0,60,192,532.96,2,4,2,Loyal Customer
15757.0,65,45,714.42,2,3,3,Loyal Customer
15758.0,24,9,205.25,3,1,1,Regular Customer
15759.0,217,7,253.04,1,1,1,At Risk
15762.0,64,37,583.75,2,2,2,At Risk
15763.0,31,61,1086.92,3,3,3,Loyal Customer
15764.0,87,180,3279.97,2,4,4,Loyal Customer
15766.0,63,11,315.06,2,1,2,At Risk
15768.0,115,27,621.8299999999999,2,2,2,At Risk
15769.0,6,130,56252.72,4,4,4,Champion
15773.0,5,10,635.6800000000001,4,1,2,Regular Customer
15774.0,68,25,270.8,2,2,1,At Risk
15775.0,244,7,104.9,1,1,1,At Risk
15776.0,132,18,241.62,2,2,1,At Risk
15777.0,240,21,1047.11,1,2,3,At Risk
15780.0,183,29,475.28000000000003,1,2,2,At Risk
15781.0,24,20,345.46,3,2,2,Regular Customer
15782.0,9,43,2614.7400000000002,4,3,4,Loyal Customer
15783.0,10,14,246.3,4,1,1,Regular Customer
15785.0,32,83,2328.9700000000003,3,3,4,Loyal Customer
15786.0,45,267,4932.2,3,4,4,Loyal Customer
15787.0,25,206,948.05,3,4,3,Loyal Customer
15789.0,357,25,351.3,1,2,2,At Risk
15790.0,9,35,220.85,4,2,1,Regular Customer
15791.0,43,75,1612.69,3,3,3,Loyal Customer
15793.0,14,12,965.61,4,1,3,Regular Customer
15795.0,149,42,610.01,1,3,2,Loyal Customer
15796.0,0,133,2711.56,4,4,4,Champion
15797.0,112,8,2207.4,2,1,4,At Risk
15799.0,75,98,884.14,2,3,3,Loyal Customer
15800.0,106,119,699.08,2,4,3,Loyal Customer
15801.0,45,64,1063.95,3,3,3,Loyal Customer
15802.0,142,1,451.42,1,1,2,At Risk
15803.0,50,8,415.82000000000005,3,1,2,Regular Customer
15804.0,0,263,4206.39,4,4,4,Champion
15805.0,22,301,5528.4800000000005,3,4,4,Loyal Customer
15806.0,45,31,784.58,3,2,3,Regular Customer
15807.0,49,48,903.9,3,3,3,Loyal Customer
15808.0,305,208,3734.9700000000003,1,4,4,Loyal Customer
15809.0,35,35,515.77,3,2,2,Regular Customer
15810.0,78,89,1391.98,2,3,3,Loyal Customer
15811.0,21,133,2218.62,3,4,4,Loyal Customer
15812.0,106,41,1801.14,2,3,4,Loyal Customer
15813.0,207,40,1303.9099999999999,1,2,3,At Risk
15814.0,16,72,1945.33,4,3,4,Loyal Customer
15815.0,63,49,2100.6,2,3,4,Loyal Customer
15819.0,48,123,1905.45,3,4,4,Loyal Customer
15820.0,319,17,206.98,1,2,1,At Risk
15821.0,43,62,570.96,3,3,2,Loyal Customer
15822.0,2,33,885.47,4,2,3,Regular Customer
15823.0,371,1,15.0,1,1,1,At Risk
15825.0,171,20,532.94,1,2,2,At Risk
15826.0,55,68,1654.31,2,3,3,Loyal Customer
15827.0,72,115,1836.0900000000001,2,4,4,Loyal Customer
15829.0,98,51,636.14,2,3,2,Loyal Customer
15830.0,37,39,576.0,3,2,2,Regular Customer
15831.0,57,68,801.76,2,3,3,Loyal Customer
15832.0,253,54,836.79,1,3,3,Loyal Customer
15834.0,69,273,2233.75,2,4,4,Loyal Customer
15835.0,43,50,954.09,3,3,3,Loyal Customer
15836.0,49,10,137.37,3,1,1,Regular Customer
15837.0,64,24,391.98,2,2,2,At Risk
15838.0,10,167,33643.08,4,4,4,Champion
15839.0,32,62,1048.49,3,3,3,Loyal Customer
15840.0,58,27,355.56,2,2,2,At Risk
15841.0,72,47,1224.06,2,3,3,Loyal Customer
15843.0,303,8,118.95000000000002,1,1,1,At Risk
15844.0,45,11,130.73999999999998,3,1,1,Regular Customer
15845.0,17,138,3711.77,4,4,4,Champion
15847.0,37,22,389.27,3,2,2,Regular Customer
15850.0,18,97,238.85,3,3,1,Loyal Customer
15852.0,186,22,160.71,1,2,1,At Risk
15853.0,51,30,110.8,2,2,1,At Risk
15854.0,3,140,2974.65,4,4,4,Champion
15855.0,136,80,712.24,2,3,3,Loyal Customer
15856.0,3,645,16387.57,4,4,4,Champion
15857.0,18,14,297.0,3,1,1,Regular Customer
15858.0,15,191,1438.85,4,4,3,Champion
15860.0,40,142,977.21,3,4,3,Loyal Customer
15861.0,11,546,3165.36,4,4,4,Champion
15862.0,7,147,832.88,4,4,3,Champion
15863.0,25,18,68.84,3,2,1,Regular Customer
15864.0,21,20,1936.3200000000002,3,2,4,Regular Customer
15865.0,40,40,895.13,3,2,3,Regular Customer
15866.0,100,45,230.53,2,3,1,Loyal Customer
15867.0,4,461,3812.64,4,4,4,Champion
15869.0,276,15,149.64,1,1,1,At Risk
15870.0,32,76,354.09000000000003,3,3,2,Loyal Customer
15872.0,14,128,360.93,4,4,2,Champion
15874.0,63,120,4405.88,2,4,4,Loyal Customer
15877.0,1,129,493.28,4,4,2,Champion
15880.0,368,105,343.28000000000003,1,4,2,Loyal Customer
15881.0,311,29,501.39000000000004,1,2,2,At Risk
15882.0,198,23,516.36,1,2,2,At Risk
15883.0,1,49,396.48,4,3,2,Loyal Customer
15885.0,92,18,379.35,2,2,2,At Risk
15886.0,59,12,181.09,2,1,1,At Risk
15888.0,80,12,168.31,2,1,1,At Risk
15889.0,156,93,446.87,1,3,2,Loyal Customer
15891.0,226,62,524.52,1,3,2,Loyal Customer
15894.0,252,41,263.55,1,3,1,Loyal Customer
15895.0,149,11,179.17,1,1,1,At Risk
15897.0,193,24,222.05,1,2,1,At Risk
15898.0,0,86,1388.88,4,3,3,Loyal Customer
15899.0,368,4,56.25,1,1,1,At Risk
15900.0,23,51,351.11,3,3,2,Loyal Customer
15901.0,16,116,363.88,4,4,2,Champion
15903.0,9,74,5126.76,4,3,4,Loyal Customer
15904.0,7,30,164.68,4,2,1,Regular Customer
15906.0,19,150,1567.69,3,4,3,Loyal Customer
15907.0,3,249,967.45,4,4,3,Champion
15909.0,173,7,191.94,1,1,1,At Risk
15910.0,0,267,1232.18,4,4,3,Champion
15912.0,177,19,264.62,1,2,1,At Risk
15916.0,15,155,1528.09,4,4,3,Champion
15917.0,247,12,123.1,1,1,1,At Risk
15918.0,190,40,334.23,1,2,2,At Risk
15919.0,19,143,639.89,3,4,2,Loyal Customer
15920.0,153,60,167.5,1,3,1,Loyal Customer
15921.0,172,25,336.03000000000003,1,2,2,At Risk
15922.0,372,11,369.5,1,1,2,At Risk
15923.0,372,21,127.08,1,2,1,At Risk
15925.0,193,12,207.15,1,1,1,At Risk
15930.0,66,21,426.63,2,2,2,At Risk
15932.0,3,115,2495.87,4,4,4,Champion
15933.0,20,74,1107.46,3,3,3,Loyal Customer
15935.0,238,12,416.86,1,1,2,At Risk
15937.0,63,7,145.35,2,1,1,At Risk
15938.0,111,18,404.58,2,2,2,At Risk
15939.0,89,76,6115.01,2,3,4,Loyal Customer
15940.0,310,1,35.8,1,1,1,At Risk
15942.0,133,14,337.44,2,1,2,At Risk
15944.0,276,6,325.1,1,1,2,At Risk
15945.0,364,2,181.0,1,1,1,At Risk
15947.0,82,29,1708.24,2,2,4,At Risk
15948.0,7,60,955.24,4,3,3,Loyal Customer
15949.0,16,19,364.72,4,2,2,Regular Customer
15950.0,31,98,1765.51,3,3,4,Loyal Customer
15951.0,8,41,708.22,4,3,3,Loyal Customer
15952.0,33,91,806.57,3,3,3,Loyal Customer
15953.0,14,98,1659.3799999999999,4,3,3,Loyal Customer
15955.0,23,183,4416.26,3,4,4,Loyal Customer
15957.0,31,42,428.89,3,3,2,Loyal Customer
15958.0,73,7,104.35,2,1,1,At Risk
15963.0,19,28,470.76,3,2,2,Regular Customer
15965.0,16,122,845.64,4,4,3,Champion
15967.0,22,84,418.83,3,3,2,Loyal Customer
15969.0,2,20,666.1,4,2,2,Regular Customer
15970.0,303,11,314.1,1,1,2,At Risk
15971.0,17,35,4199.85,4,2,4,Regular Customer
15973.0,366,4,307.82000000000005,1,1,2,At Risk
15974.0,38,176,3442.15,3,4,4,Loyal Customer
15975.0,83,24,371.01,2,2,2,At Risk
15976.0,164,98,430.94,1,3,2,Loyal Customer
15977.0,16,65,1054.73,4,3,3,Loyal Customer
